Title,Link,Snippet,Summary,Info,Processed,Query
Diagnóstico de la situación del agave-mezcal y opciones de desarrollo local en comunidades indígenas de Oaxaca,http://ru.iiec.unam.mx/3385/,… utilizado para la producción de mezcal artesanal en el estado de Oaxaca. Las condiciones de … que les permita contar con una mejor productividad y desarrollo económico y laboral. …,"JY López Cruz, GA Martínez Gutiérrez… - 2016 - ru.iiec.unam.mx","{'summary': 'JY López Cruz, GA Martínez Gutiérrez… - 2016 - ru.iiec.unam.mx'}",2022-03-17 09:53:21 UTC,mezcal desarrollo
"Tequila, mezcal y cerveza: de México para el mundo",http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-54722008000200002,"En la globalización la producción de tequila, mezcal y cerveza enfrenta un proceso de modificación y cambio que ha afectado tanto la producción en fabrica como la comercialización …","A Martínez-Gándara - Agricultura, sociedad y desarrollo, 2008 - scielo.org.mx","{'summary': 'A Martínez-Gándara - Agricultura, sociedad y desarrollo, 2008 - scielo.org.mx'}",2022-03-17 09:53:21 UTC,mezcal desarrollo
"Agricultura y pluriactividad de los pequeños productores de agave en la región del mezcal, Oaxaca, México",http://www.scielo.org.mx/scielo.php?pid=S0568-25172008000400007&script=sci_arttext,"… Haw) en la región del mezcal de Oaxaca. El objetivo fue identificar el papel de la … La agricultura en la región del mezcal, sustentada en la producción de agave y en pequeñas unidades …","JA Bautista, J Ramírez Juarez - Agricultura técnica en México, 2008 - scielo.org.mx","{'summary': 'JA Bautista, J Ramírez Juarez - Agricultura técnica en México, 2008 - scielo.org.mx'}",2022-03-17 09:53:21 UTC,mezcal desarrollo
"El aporte del mezcal, al desarrollo económico e industrial de México",http://ru.iiec.unam.mx/3488/,"El invitado habló acerca de la importancia del mezcal, para la economía mexicana, habló de su consistencia y elaboración, de las regiones en dónde se produce y se consume a nivel …",B Olmedo Carranza - 2016 - ru.iiec.unam.mx,{'summary': 'B Olmedo Carranza - 2016 - ru.iiec.unam.mx'},2022-03-17 09:53:21 UTC,mezcal desarrollo
"El mezcal de Durango, México",http://www.repositoriodigital.ipn.mx/handle/123456789/20722,… La elaboración de mezcal en la zona productora de Durango sigue un proceso tradicional que en la actualidad se busca tecnificar mediante el impulso al desarrollo de esa actividad …,"I Rosas Medina, A Colmenero Robles… - 2013 - repositoriodigital.ipn.mx","{'summary': 'I Rosas Medina, A Colmenero Robles… - 2013 - repositoriodigital.ipn.mx'}",2022-03-17 09:53:21 UTC,mezcal desarrollo
Desarrollo Turístico a partir del aprovechamiento de la Denominación de Origen del Mezcal. Caso de La Ruta del Mezcal en la localidad de San Francisco Etúcuaro …,http://ri.uaemex.mx/handle/20.500.11799/111242,"… mezcal, así como su cercanía a mercados importantes emisores de turistas, se han convertido en herramientas importantes para el desarrollo … de “La Ruta del Mezcal” en este estado, …","A Sánchez Valdés, M Castillo Nechar… - ri.uaemex.mx","{'summary': 'A Sánchez Valdés, M Castillo Nechar… - ri.uaemex.mx', 'authors': [{'name': 'A Sánchez Valdés', 'link': 'https://scholar.google.com/citations?user=nznthQYAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=nznthQYAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'nznthQYAAAAJ'}]}",2022-03-17 09:53:21 UTC,mezcal desarrollo
"EL MEZCAL ARTESANAL, UN ELEMENTO CLAVE PARA EL DESARROLLO RURAL EN MENGOLÍ DE MORELOS, OAXACA",https://www.eumed.net/actas/19/economia-social/6-el-mezcal-artesanal-un-elemento-clave-para-el-desarrollo-rural-en-mengoli-de-morelos-oaxaca.pdf,… un desarrollo rural. Mediante la selección de informantes clave (maestros mezcaleros) se entrevistó en enero de 2019 a pequeños productores de mezcal … en el mezcal tradicional una …,MSR Cortés - 2019 - eumed.net,{'summary': 'MSR Cortés - 2019 - eumed.net'},2022-03-17 09:53:21 UTC,mezcal desarrollo
Factores de valoración en consumidores de mezcal en Oaxaca,http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2395-91692019000200109,"… entre los mezcales ancestral y tradicional y el mezcal industrial, respecto al aroma y sabor destacables, proceso y equipo artesanal. Los consumidores de mezcal industrial destacan …","AI Barrera-Rodríguez, V Cuevas-Reyes… - … y desarrollo regional, 2019 - scielo.org.mx","{'summary': 'AI Barrera-Rodríguez, V Cuevas-Reyes… - … y desarrollo regional, 2019 - scielo.org.mx', 'authors': [{'name': 'V Cuevas-Reyes', 'link': 'https://scholar.google.com/citations?user=826iqgIAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=826iqgIAAAAJ&engine=google_scholar_author&hl=es', 'author_id': '826iqgIAAAAJ'}]}",2022-03-17 09:53:21 UTC,mezcal desarrollo
DESARROLLO Y EVALUACIÓN SENSORIAL DE UN LICOR A BASE DE MEZCAL.,https://smbb.mx/congresos%20smbb/acapulco09/TRABAJOS/AREA_X/CX-16.pdf,"… , el mezcal es una bebida de importancia comercial en los últimos años, una alternativa es la producción de licor utilizando como base el mezcal … importante en el desarrollo de nuevos …","LC Gutiérrez-Jiménez, SM González–Herrera… - smbb.mx","{'summary': 'LC Gutiérrez-Jiménez, SM González–Herrera… - smbb.mx'}",2022-03-17 09:53:21 UTC,mezcal desarrollo
"Sustentabilidad y agricultura en la"" región del mezcal"" de Oaxaca",http://www.scielo.org.mx/scielo.php?pid=S2007-09342012000100001&script=sci_arttext,"… se transforma el agave en mezcal ubicadas en el traspatio de las … el desarrollo de este cultivo, con esta estrategia se abasteció de materia prima y se fortaleció la producción de mezcal …","JA Bautista, MA Smit - Revista mexicana de ciencias agrícolas, 2012 - scielo.org.mx","{'summary': 'JA Bautista, MA Smit - Revista mexicana de ciencias agrícolas, 2012 - scielo.org.mx', 'authors': [{'name': 'MA Smit', 'link': 'https://scholar.google.com/citations?user=C7PhklgAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=C7PhklgAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'C7PhklgAAAAJ'}]}",2022-03-17 09:53:21 UTC,mezcal desarrollo
"DESARROLLO DE LOS PROTOCOLOS PARA LA PREPARACIÓN DEL FERMENTADOR SEMILLA, EN EL PROCESO DE FERMENTACIÓN PARA LA …",http://repositoriodigital.tuxtla.tecnm.mx/xmlui/handle/123456789/891,"… mezcal tiene 3 presentaciones el mezcal joven obtenido de la destilación sin abocar, el mezcal … de encino o roble blanco y el mezcal añejo obtenido después de dejarlo reposar en …",MF Hernández Robles - 2012 - repositoriodigital.tuxtla.tecnm.mx,{'summary': 'MF Hernández Robles - 2012 - repositoriodigital.tuxtla.tecnm.mx'},2022-03-17 09:53:21 UTC,mezcal desarrollo
Desarrollo y simulación del proceso de producción de mezcal. Alternativa tecnológica para los productores michoacanos,http://bibliotecavirtual.dgb.umich.mx:8083/xmlui/handle/DGB_UMICH/4832,"… producción de agave mezcalero y mezcal, su obtención se … “Denominación de Origen Mezcal” beneficiándose de ésta. … con las que se obtuvieron 1,890 L de mezcal 50.5 %V a partir de …",RL Martínez Corona - 2013 - bibliotecavirtual.dgb.umich.mx,{'summary': 'RL Martínez Corona - 2013 - bibliotecavirtual.dgb.umich.mx'},2022-03-17 09:53:21 UTC,mezcal desarrollo
"La producción de mezcal en el municipio de Durango, México",https://dialnet.unirioja.es/servlet/articulo?codigo=7899967,"… En el municipio de Durango, la cadena productiva del mezcal, se encuentra en un bajo grado de desarrollo. Sin embargo, en algunas regiones, la elaboración de mezcal representa …","SB Soto, PA Domínguez-Calleros… - … , cultura y desarrollo …, 2014 - dialnet.unirioja.es","{'summary': 'SB Soto, PA Domínguez-Calleros… - … , cultura y desarrollo …, 2014 - dialnet.unirioja.es'}",2022-03-17 09:53:21 UTC,mezcal desarrollo
"Identificación de una oportunidad comercial y desarrollo de un plan de negocios para el mezcal reposado con gusano, en Asia",http://repositorio.udem.edu.mx/handle/61000/3066,"… importaciones de la fracción arancelaria del mezcal, entre los cuales se encuentran Japón, … mezcal, el precio por tonelada del mezcal y el crecimiento de las importaciones de mezcal; …","A Gibbs Muller, AJ Galvan Cuellar… - 2010 - repositorio.udem.edu.mx","{'summary': 'A Gibbs Muller, AJ Galvan Cuellar… - 2010 - repositorio.udem.edu.mx'}",2022-03-17 09:53:21 UTC,mezcal desarrollo
"… DE DESIGUALDAD, EMPOBRECIMIENTO Y DESARROLLO SOCIAL EN DOS COMUNIDADES PRODUCTORAS DE MEZCAL ARTESANAL DE OAXACA",http://ru.iiec.unam.mx/4738/,"… mezcal … desarrollo económico y social se ven muy limitados, de ahí que el objetivo de esta investigación es el analizar cual es la situación de prevalece para los productores de mezcal …","JY López Cruz, D Ortiz Hernández, Y Donají… - 2019 - ru.iiec.unam.mx","{'summary': 'JY López Cruz, D Ortiz Hernández, Y Donají… - 2019 - ru.iiec.unam.mx'}",2022-03-17 09:53:21 UTC,mezcal desarrollo
Activación de un SIAL para el desarrollo local. El caso de la denominación de origen mezcal en Michoacán,https://www.researchgate.net/profile/Dante-Ayala-Ortiz/publication/349309432_El_Desarrollo_Local_en_Construccion_Vol_III_Sistemas_productivos_locales_y_desarrollo_territorial/links/6029e2e592851c4ed57180f3/El-Desarrollo-Local-en-Construccion-Vol-III-Sistemas-productivos-locales-y-desarrollo-territorial.pdf#page=24,… del mezcal michoacano. Este trabajo se realizó con el objetivo de analizar las estrategias y procesos que permitieron el desarrollo del sistema productivo mezcal… del desarrollo local. La …,"VA Pompa, PP Akaki, IS Villaseñor - El Desarrollo Local en Construcción - researchgate.net","{'summary': 'VA Pompa, PP Akaki, IS Villaseñor - El Desarrollo Local en Construcción - researchgate.net', 'authors': [{'name': 'PP Akaki', 'link': 'https://scholar.google.com/citations?user=lGSrAxQAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=lGSrAxQAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'lGSrAxQAAAAJ'}, {'name': 'IS Villaseñor', 'link': 'https://scholar.google.com/citations?user=a1OUJ70AAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=a1OUJ70AAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'a1OUJ70AAAAJ'}]}",2022-03-17 09:53:21 UTC,mezcal desarrollo
Factores determinantes en el Desarrollo del Cluster “Mezcal” en los Valles Centrales de Oaxaca,https://www.academia.edu/download/36520693/FACTORES_DETERMINANTES_DEL_CLUSTER_DEL_MEZCAL_EN_OAXACA.pdf,"… nivel de desarrollo y características según su etapa en el ciclo de vida del cluster del mezcal. … del mezcal y, precisar sobre las acciones que deben impulsarse en favor de la promoción, …","MCUGC Avilés, MCRDD García, MCRAI Melissa… - academia.edu","{'summary': 'MCUGC Avilés, MCRDD García, MCRAI Melissa… - academia.edu', 'authors': [{'name': 'MCUGC Avilés', 'link': 'https://scholar.google.com/citations?user=8JArxS4AAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=8JArxS4AAAAJ&engine=google_scholar_author&hl=es', 'author_id': '8JArxS4AAAAJ'}]}",2022-03-17 09:53:21 UTC,mezcal desarrollo
PRÁCTICAS DE INNOVACIÓN EN LA INDUSTRIA DE MEZCAL ARTESANAL DEL ESTADO DE OAXACA PARA EL DESARROLLO FUTURO DE UNA …,http://132.248.164.227/congreso/docs/xxiv/docs/4.08.pdf,… mezcal artesanal en el Estado de Oaxaca como paso previo a la implementación de prácticas de desarrollo … de ser evaluada la industria productora de mezcal artesanal del Estado de …,CLG Fernández - 132.248.164.227,{'summary': 'CLG Fernández - 132.248.164.227'},2022-03-17 09:53:21 UTC,mezcal desarrollo
El mezcal y su importancia para el desarrollo economico del estado de Oaxaca. El sector exportador: retos y oportunidades en el mercado de la Union Europea,http://catarina.udlap.mx/u_dl_a/tales/documentos/lri/salvatierra_g_a/resumen.html,… Esta tesis surge de la preocupación por el desarrollo (palabra clave) económico y la … del mezcal (palabra clave) en el estado de Oaxaca (palabra clave) para lograr dicho desarrollo de …,AS Garcia - 2003 - catarina.udlap.mx,{'summary': 'AS Garcia - 2003 - catarina.udlap.mx'},2022-03-17 09:53:21 UTC,mezcal desarrollo
Estudios sobre los subproductos de la elaboración del mezcal y usos alternativos del maguey,http://ninive.uaslp.mx/xmlui/handle/i/4522,"… fue caracterizar la vinaza del mezcal potosino, ya que es el … vinaza para dilución del mezcal mediante el desarrollo de una cata … Se utilizaron dos mezcales naturales obtenidos de dos …",CI Godínez Hernández - 2017 - ninive.uaslp.mx,"{'summary': 'CI Godínez Hernández - 2017 - ninive.uaslp.mx', 'authors': [{'name': 'CI Godínez Hernández', 'link': 'https://scholar.google.com/citations?user=Y5UoXugAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=Y5UoXugAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'Y5UoXugAAAAJ'}]}",2022-03-17 09:53:21 UTC,mezcal desarrollo
"DESARROLLO SOCIO ECONÓMICO Y AFECTACIÓN AMBIENTAL, RELATIVA A LA PRODUCCIÓN DE CERVEZA, TEQUILA Y MEZCAL EN EL PERIODO …",http://ri.uaemex.mx/handle/20.500.11799/109046,"Apuntes sobre el balance socio-histórico del desarrollo económico de la industria de bebidas alcohólicas en México en el periodo neoliberal, y la afectación a la sustentabilidad de las …","S Padilla Loredo, JJ Rmírez Hernández - ri.uaemex.mx","{'summary': 'S Padilla Loredo, JJ Rmírez Hernández - ri.uaemex.mx', 'authors': [{'name': 'S Padilla Loredo', 'link': 'https://scholar.google.com/citations?user=pzCItOwAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=pzCItOwAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'pzCItOwAAAAJ'}]}",2022-03-17 09:53:21 UTC,mezcal desarrollo
Análisis del desarrollo económico y social en la Ruta de Mezcal San Luis Potosí-Zacatecas en México y en la propuesta para crear la Ruta Equinoccial en las …,https://www.researchgate.net/profile/Juan-Navarro-45/publication/357127566_Analisis_del_desarrollo_economico_y_social_en_la_Ruta_de_Mezcal_San_Luis_Potosi-Zacatecas_en_Mexico_y_en_la_propuesta_para_crear_la_Ruta_Equinoccial_en_las_provincias_de_Pichincha_e_Imbabura_en_el_Ecu/links/61bcac7dfd2cbd7200a92fdb/Analisis-del-desarrollo-economico-y-social-en-la-Ruta-de-Mezcal-San-Luis-Potosi-Zacatecas-en-Mexico-y-en-la-propuesta-para-crear-la-Ruta-Equinoccial-en-las-provincias-de-Pichincha-e-Imbabura-en-el-Ecu.pdf,"… el desarrollo económico y social de los tres municipios citados, en donde el eje principal del recorrido turístico es la elaboración del mezcal… favorecer el desarrollo de la ruta del mezcal. …","A Vera González, JC Ortíz Navarro… - Pretium: Revista de …, 2018 - researchgate.net","{'summary': 'A Vera González, JC Ortíz Navarro… - Pretium: Revista de …, 2018 - researchgate.net'}",2022-03-17 09:53:21 UTC,mezcal desarrollo
"Impactos socioculturales y ambientales del desarrollo turístico en Mezcales, comunidad del municipio de Bahía de Banderas, Nayarit",http://www.remai.ipn.mx/index.php/REMAI/article/view/27,"… de Mezcales, municipio de Bahía de Banderas, Nayarit. El objetivo fue identificar los impactos socioculturales cue el desarrollo … para cue se dé un desarrollo sustentable en la región tal …","MAA Jiménez, MFP Méndez… - … de Avances de …, 2017 - remai.ipn.mx","{'summary': 'MAA Jiménez, MFP Méndez… - … de Avances de …, 2017 - remai.ipn.mx'}",2022-03-17 09:53:21 UTC,mezcal desarrollo
"Caracterizando la producción y organización de los mezcaleros en Matatlán, México “Capital mundial del mezcal”",http://www.scielo.org.mx/scielo.php?pid=S0188-45572017000200010&script=sci_arttext,"… a los pequeños productores de mezcal artesanal para y … participan en la industria del mezcal, así como un cuestionario … en los pequeños productores de mezcal estudiados, estos son: …","DE Espinosa Meza, G Rivera González… - Estudios sociales …, 2017 - scielo.org.mx","{'summary': 'DE Espinosa Meza, G Rivera González… - Estudios sociales …, 2017 - scielo.org.mx', 'authors': [{'name': 'G Rivera González', 'link': 'https://scholar.google.com/citations?user=uf_rm5UAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=uf_rm5UAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'uf_rm5UAAAAJ'}]}",2022-03-17 09:53:21 UTC,mezcal desarrollo
La industria del bacanora: historia y tradición de resistencia en la sierra sonorense,http://www.scielo.org.mx/scielo.php?pid=S1870-39252007000200005&script=sci_arttext,"… Las estrategias de desarrollo económico local promueven los … de vino de mezcal o aguardiente mezcal, nombre original de … diferenciación de los demás mezcales (Salazar 2004, 40). …","V Salazar Solano - Región y sociedad, 2007 - scielo.org.mx","{'summary': 'V Salazar Solano - Región y sociedad, 2007 - scielo.org.mx', 'authors': [{'name': 'V Salazar Solano', 'link': 'https://scholar.google.com/citations?user=0r8Dkz4AAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=0r8Dkz4AAAAJ&engine=google_scholar_author&hl=es', 'author_id': '0r8Dkz4AAAAJ'}]}",2022-03-17 09:53:21 UTC,mezcal desarrollo
Innovación de un molino de agave cocido para la producción de mezcal,http://scielo.sld.cu/scielo.php?pid=S2071-00542013000500007&script=sci_arttext&tlng=pt,"… tecnológicas para el desarrollo de la agroindustria del sistema agave-mezcal en el estado … elaboración de mezcal se emplean 12,7 kg de agave verde para producir un litro de mezcal. …","M Caballero Caballero, JL Montes Bernabé… - Revista Ciencias …, 2013 - scielo.sld.cu","{'summary': 'M Caballero Caballero, JL Montes Bernabé… - Revista Ciencias …, 2013 - scielo.sld.cu'}",2022-03-17 09:53:21 UTC,mezcal desarrollo
"Tecnología agrícola tradicional en la producción de vino mezcal (mezcal y tequila) en el sur de Jalisco, México",https://www.redalyc.org/pdf/757/75712192006.pdf,"… En Jalisco, durante la segunda mitad del siglo XIX, la creciente demanda del vino mezcal favoreció el surgimiento y desarrollo de la industria mezcalera (tequilera) en los valles de …","D Zizumbo-Villarreal, PCG Marín… - Revista de Geografía …, 2009 - redalyc.org","{'summary': 'D Zizumbo-Villarreal, PCG Marín… - Revista de Geografía …, 2009 - redalyc.org'}",2022-03-17 09:53:21 UTC,mezcal desarrollo
"Cadena de Valor del mezcal en Oaxaca, desde la perspectiva de la co-creación de valor sustentable",https://repositoriodigital.ipn.mx/handle/123456789/22393,"… la demanda del mezcal en mercado nacional e internacional, lo que supone que será uno de los principales ejes para el desarrollo de Oaxaca, en las regiones del mezcal, donde está …",A Toledo-López - 2016 - repositoriodigital.ipn.mx,{'summary': 'A Toledo-López - 2016 - repositoriodigital.ipn.mx'},2022-03-17 09:53:21 UTC,mezcal desarrollo
"Complejidad y trayectoria del sistema productivo mezcal en la sierra sur de Oaxaca, México",https://www.redalyc.org/journal/280/28069360007/28069360007.pdf,"… Tanto para el desarrollo de la investigación como para el análisis de los resultados, se asumió un enfoque de sistemas desde una perspectiva de complejidad, entendiendo al sistema …","JH Camacho-Vera, P Durán-Ferman… - Revista de Ciencias …, 2021 - redalyc.org","{'summary': 'JH Camacho-Vera, P Durán-Ferman… - Revista de Ciencias …, 2021 - redalyc.org', 'authors': [{'name': 'JH Camacho-Vera', 'link': 'https://scholar.google.com/citations?user=2qNQxk8AAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=2qNQxk8AAAAJ&engine=google_scholar_author&hl=es', 'author_id': '2qNQxk8AAAAJ'}]}",2022-03-17 09:53:21 UTC,mezcal desarrollo
"Efectos socioeconómicos y ambientales de la sobreproducción de maguey mezcalero en la región del mezcal de Oaxaca, México",http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-54722017000400635,El objetivo fue analizar los efectos socioeconómicos y ambientales generados por la sobreproducción de maguey mezcalero (Agave angustifolia Haw) en la Región del Mezcal de …,"JA Bautista, AA Antonio-Jose… - … , sociedad y desarrollo, 2017 - scielo.org.mx","{'summary': 'JA Bautista, AA Antonio-Jose… - … , sociedad y desarrollo, 2017 - scielo.org.mx'}",2022-03-17 09:53:21 UTC,mezcal desarrollo
