Title,Link,Snippet,Summary,Info,Processed,Query
A Taste for Agave: the Emerging Practices and Politics of Mezcal Connoisseurship,https://books.google.com/books?hl=es&lr=&id=4Fl-DwAAQBAJ&oi=fnd&pg=PA83&dq=mezcal+appellation+of+origin&ots=zjZP6FOn_d&sig=wHyHEmoy1RoQCHwZ_UkSmJIJd0g,"… Today, mezcal is still produced on a relatively small scale … However, the recent cultivation of a taste for mezcal also relies … food and beverages make mezcal legible or relatable outside …","RL Brulotte - Taste, Politics, and Identities in Mexican Food, 2019 - books.google.com","{'summary': 'RL Brulotte - Taste, Politics, and Identities in Mexican Food, 2019 - books.google.com'}",2022-03-18 01:10:54 UTC,mezcal appellation of origin
Mezcal: indigenous Saccharomyces cerevisiae strains and their potential as starter cultures,https://link.springer.com/article/10.1007/s10068-018-0490-2,"… In this study, 19 indigenous mezcal Saccharomyces cerevisiae strains were screened for their … compounds, suggesting their potential use as starter cultures in mezcal fermentation. …","F Ruiz-Terán, PN Martínez-Zepeda… - Food science and …, 2019 - Springer","{'summary': 'F Ruiz-Terán, PN Martínez-Zepeda… - Food science and …, 2019 - Springer', 'authors': [{'name': 'F Ruiz-Terán', 'link': 'https://scholar.google.com/citations?user=gDUEIgYAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=gDUEIgYAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'gDUEIgYAAAAJ'}]}",2022-03-18 01:10:54 UTC,mezcal appellation of origin
Traditional mezcal production in Zapotitlán de Vadillo,https://link.springer.com/chapter/10.1007/978-3-319-73945-8_8,"… recent proposal for regulating mezcal production and distribution… “mezcal,” “artisanal mezcal,” and “ancestral mezcal.” Industrial production processes correspond to the category “mezcal…","C Lucio - Social Environmental Conflicts in Mexico, 2018 - Springer","{'summary': 'C Lucio - Social Environmental Conflicts in Mexico, 2018 - Springer'}",2022-03-18 01:10:54 UTC,mezcal appellation of origin
Sustainability of the traditional management of Agave genetic resources in the elaboration of mezcal and tequila...,https://www.academia.edu/download/37459075/Sustainability_of_the_traditional_management_of_Agave_genetic_resources_in_the_elaboration_of_mezcal.pdf,… We found that mezcal spirits are prepared with different landraces of A. angustifolia Haw. … Appellation of Origin (AO) that restricted the name Tequila exclusively for Agave spirit (mezcal) …,"P Colunga-GarciaMarin - Genetic Resources and Crop Evolution, 2013 - academia.edu","{'summary': 'P Colunga-GarciaMarin - Genetic Resources and Crop Evolution, 2013 - academia.edu'}",2022-03-18 01:10:54 UTC,mezcal appellation of origin
"Poutine, Mezcal and Hard Cider: The Making of Culinary Identities in North America",https://search.proquest.com/openview/cc4f82e5c0bceff9b937791090006f43/1?pq-origsite=gscholar&cbl=18750,"… of Mezcal, draws upon the recent major update to the mezcal denomination of origin certification (… This tour de force in the modification of the mezcal DO leads me to identify the notion of …",N Fabien-Ouellet - 2017 - search.proquest.com,"{'summary': 'N Fabien-Ouellet - 2017 - search.proquest.com', 'authors': [{'name': 'N Fabien-Ouellet', 'link': 'https://scholar.google.com/citations?user=_P2-V48AAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=_P2-V48AAAAJ&engine=google_scholar_author&hl=es', 'author_id': '_P2-V48AAAAJ'}]}",2022-03-18 01:10:54 UTC,mezcal appellation of origin
Geographical indications and environmental sustainability: An institutional analysis of Mezcal,https://hcommons.org/deposits/item/hc:41073/,… the mezcal denomination of origin in Mexico since its legal protection in 1994. The general motivation of this work stems from the economic boom that this spirit (mezcal) … of mezcal to …,AGM Hernández - 2021 - hcommons.org,{'summary': 'AGM Hernández - 2021 - hcommons.org'},2022-03-18 01:10:54 UTC,mezcal appellation of origin
Mezcal as a social heritage: from generic geographical indications to regional appellations of origin,https://brapci.inf.br/index.php/res/v/10688,"… Abstract: The article discusses the trajectory of the Mezcal Appellation of Origin in Mexico, in … in Regional Apellations of Origin, to recover the diversity of forms to make mezcal. One way …","JJH LóPEZ - Em Questão; v. 24, n. 2 maio/ago. 2018; 404-433, 2018 - brapci.inf.br","{'summary': 'JJH LóPEZ - Em Questão; v. 24, n. 2 maio/ago. 2018; 404-433, 2018 - brapci.inf.br', 'authors': [{'name': 'JJH LóPEZ', 'link': 'https://scholar.google.com/citations?user=xlZ6sq8AAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=xlZ6sq8AAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'xlZ6sq8AAAAJ'}]}",2022-03-18 01:10:54 UTC,mezcal appellation of origin
"Mezcal: The History, Craft & Cocktails of the World's Ultimate Artisanal Spirit",https://books.google.com/books?hl=es&lr=&id=3WAnDwAAQBAJ&oi=fnd&pg=PP1&dq=mezcal+appellation+of+origin&ots=i05TaVXDZS&sig=yNwZRdEqlRpE8qr-zrc19pI0qDE,… But this kind of mezcal is not the delicious and culturally rich spirit that’s been simmering … not the mezcal that we’re seeing crawl back into the light today. So let’s forget about the mezcal …,E Janzen - 2017 - books.google.com,{'summary': 'E Janzen - 2017 - books.google.com'},2022-03-18 01:10:54 UTC,mezcal appellation of origin
"Save our bats, save our tequila: industry and science join forces to help bats and agaves",https://bioone.org/journals/natural-areas-journal/volume-36/issue-4/043.036.0417/Save-Our-Bats-Save-Our-Tequila--Industry-and-Science/10.3375/043.036.0417.short,"… We compiled data about the pollination biology of Agave to infer how many bats could use the available resources, if Mezcal and Tequila producers allowed 5–10% of agave crop …","RE Trejo-Salazar, LE Eguiarte, D Suro-Piñera… - Natural Areas …, 2016 - BioOne","{'summary': 'RE Trejo-Salazar, LE Eguiarte, D Suro-Piñera… - Natural Areas …, 2016 - BioOne', 'authors': [{'name': 'LE Eguiarte', 'link': 'https://scholar.google.com/citations?user=rddAc6cAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=rddAc6cAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'rddAc6cAAAAJ'}]}",2022-03-18 01:10:54 UTC,mezcal appellation of origin
Importance of Agave salmiana metabolism in technological innovations to mezcal agroindustry sustainability,https://www.inderscienceonline.com/doi/abs/10.1504/PIE.2017.092712,"… Mezcal is a regional spirit obtained by distillation and … The mezcal artisan production process origins in the 17th … (also called mezcal vinasses, MV) are generated for each mezcal litre. …","C Michel-Cuello, N Aguilar-Rivera… - Progress in …, 2017 - inderscienceonline.com","{'summary': 'C Michel-Cuello, N Aguilar-Rivera… - Progress in …, 2017 - inderscienceonline.com', 'authors': [{'name': 'C Michel-Cuello', 'link': 'https://scholar.google.com/citations?user=UoEN3pQAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=UoEN3pQAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'UoEN3pQAAAAJ'}, {'name': 'N Aguilar-Rivera', 'link': 'https://scholar.google.com/citations?user=e6760_IAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=e6760_IAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'e6760_IAAAAJ'}]}",2022-03-18 01:10:54 UTC,mezcal appellation of origin
1H-NMR profile of mezcal and its distillation fractions using two sample preparation methods: direct analysis and solid-phase extraction,https://link.springer.com/article/10.1007/s11696-021-01660-5,"… Mezcal is a traditional Mexican spirit drink and, according to … territory protected by the Mezcal Appellation of Origin (NOM-… and to obtain mezcal with better organoleptic characteristics. …","AC Pineda-Amaya, I Ocaña-Rios, ME García-Aguilera… - Chemical Papers, 2021 - Springer","{'summary': 'AC Pineda-Amaya, I Ocaña-Rios, ME García-Aguilera… - Chemical Papers, 2021 - Springer'}",2022-03-18 01:10:54 UTC,mezcal appellation of origin
Diversity and structure of landraces of Agave grown for spirits under traditional agriculture: A comparison with wild populations of A. angustifolia (Agavaceae) and commercial …,https://bsapubs.onlinelibrary.wiley.com/doi/abs/10.3732/ajb.0800176,"… , and traditional processes, have been excluded from the Appellation of Origin Tequila and Mezcal (14). A change in the Appellation of Origin and/or the certification of a new legal …","O Vargas‐Ponce, D Zizumbo‐Villarreal… - American Journal of …, 2009 - Wiley Online Library","{'summary': 'O Vargas‐Ponce, D Zizumbo‐Villarreal… - American Journal of …, 2009 - Wiley Online Library', 'authors': [{'name': 'O Vargas‐Ponce', 'link': 'https://scholar.google.com/citations?user=ryvBb78AAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=ryvBb78AAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'ryvBb78AAAAJ'}]}",2022-03-18 01:10:54 UTC,mezcal appellation of origin
"Classes maguey mezcal producing land in La Soledad Salinas, Oaxaca",http://www.scielo.org.mx/scielo.php?pid=S2007-09342016000501199&script=sci_arttext&tlng=en,"… In the state of Oaxaca, mezcal production is an important economic activity, the number of … has provided Oaxaca mezcal. The raw material for the mezcal is mainly the mezcal maguey or …","V Mariles-Flores, CA Ortiz-Solorio… - Revista mexicana de …, 2016 - scielo.org.mx","{'summary': 'V Mariles-Flores, CA Ortiz-Solorio… - Revista mexicana de …, 2016 - scielo.org.mx', 'authors': [{'name': 'CA Ortiz-Solorio', 'link': 'https://scholar.google.com/citations?user=eGOE2YcAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=eGOE2YcAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'eGOE2YcAAAAJ'}]}",2022-03-18 01:10:54 UTC,mezcal appellation of origin
"Environmental strategy and competitive advantage in Mezcal businesses in Oaxaca, Mexico",https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3241805,"… mezcal businesses within the NRBV framework? The rest of the paper explains briefly the Natural-Resource-Based View, followed by a description of the context in which mezcal …","I García-Román, PS Sánchez-Medina… - … of Management and …, 2018 - papers.ssrn.com","{'summary': 'I García-Román, PS Sánchez-Medina… - … of Management and …, 2018 - papers.ssrn.com'}",2022-03-18 01:10:54 UTC,mezcal appellation of origin
Quantification of adulterants in mezcal by means of FT-MIR and FT-NIR spectroscopy coupled to multivariate analysis,https://www.tandfonline.com/doi/abs/10.1080/19476337.2020.1740327,"… have been granted Appellation of Origin (AO). In the last years, the mezcal market has grown … means that more mezcal will be produced with an improvement in mezcal processing and …","MA Quintero Arenas, OG Meza-Márquez… - CyTA-Journal of …, 2020 - Taylor & Francis","{'summary': 'MA Quintero Arenas, OG Meza-Márquez… - CyTA-Journal of …, 2020 - Taylor & Francis'}",2022-03-18 01:10:54 UTC,mezcal appellation of origin
Mezcal y Tequila: análisis conceptual de dos bebidas típicas de México,https://www.redalyc.org/journal/4695/469552915009/movil/,"… In Oaxaca, mezcal was associated mainly with artisan, culture … the mezcal and tequila differed according to the region of origin. In … Consumers from Guadalajara associated mezcal with …","SE García-Barrón, J de Jesús Hernández… - Revista Iberoamericana …, 2017 - redalyc.org","{'summary': 'SE García-Barrón, J de Jesús Hernández… - Revista Iberoamericana …, 2017 - redalyc.org', 'authors': [{'name': 'SE García-Barrón', 'link': 'https://scholar.google.com/citations?user=WNgmOKkAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=WNgmOKkAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'WNgmOKkAAAAJ'}, {'name': 'J de Jesús Hernández', 'link': 'https://scholar.google.com/citations?user=xlZ6sq8AAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=xlZ6sq8AAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'xlZ6sq8AAAAJ'}]}",2022-03-18 01:10:54 UTC,mezcal appellation of origin
Major volatile compounds analysis produced from mezcal fermentation using gas chromatography equipped headspace (GC-HS),https://books.google.com/books?hl=es&lr=&id=xNqgDwAAQBAJ&oi=fnd&pg=PA73&dq=mezcal+appellation+of+origin&ots=ISzw3sEttX&sig=acL5_0_86K0tM92BOyNupOdN1uA,"… the white mezcal (silver) may be bottle at 35 to 50% alcohol volume. But, some factories put the mezcal in oak barrels for at least 2 months then the mezcal is called “mezcal reposado”, …","M Arellano, A Gschaedler… - Gas chromatography in …, 2012 - books.google.com","{'summary': 'M Arellano, A Gschaedler… - Gas chromatography in …, 2012 - books.google.com'}",2022-03-18 01:10:54 UTC,mezcal appellation of origin
10 The geographical indication of mezcal in Mexico,https://books.google.com/books?hl=es&lr=&id=W0yfDwAAQBAJ&oi=fnd&pg=PT160&dq=mezcal+appellation+of+origin&ots=lg_Jnzds8T&sig=58-I9Ngs948QZeVJDkG88SdN63k,"… three types of Mezcals: mezcal, artisanal mezcal and ancestral mezcal. These categories do … The first category, mezcal, refers to industrial mezcal. The second and third categories refer …","MC Renard, DRD Arista - Geographical Indication and Global …, 2019 - books.google.com","{'summary': 'MC Renard, DRD Arista - Geographical Indication and Global …, 2019 - books.google.com'}",2022-03-18 01:10:54 UTC,mezcal appellation of origin
El mezcal como patrimonio social: de indicaciones geográficas genéricas a denominaciones de origen regionales,https://www.redalyc.org/journal/4656/465655178022/465655178022.pdf,… en algunas regiones productoras de mezcal proponemos pensar en Denominaciones de … mezcal. Una manera de lograrlo es mediante la definición de las categorías de mezcal …,"JJH López - Em Questão, 2018 - redalyc.org","{'summary': 'JJH López - Em Questão, 2018 - redalyc.org', 'authors': [{'name': 'JJH López', 'link': 'https://scholar.google.com/citations?user=xlZ6sq8AAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=xlZ6sq8AAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'xlZ6sq8AAAAJ'}]}",2022-03-18 01:10:54 UTC,mezcal appellation of origin
Overcoming barriers in collectively managed NTFPs in Mexico,https://books.google.com/books?hl=es&lr=&id=VoSxZYW1E8IC&oi=fnd&pg=PA205&dq=mezcal+appellation+of+origin&ots=Jyws7CtiYG&sig=qFkezbi5niOW9wcTCj_6pdF9mNg,"… The economic sector laws: Regulations derived from the appellation of origin At national level, the regulation of the appellation of origin for mezcal contains elements which directly and …","CI Granich, SE Purata, F Edouard… - … –finding policies that …, 2010 - books.google.com","{'summary': 'CI Granich, SE Purata, F Edouard… - … –finding policies that …, 2010 - books.google.com'}",2022-03-18 01:10:54 UTC,mezcal appellation of origin
Defining Mexico's spirit,https://online.ucpress.edu/gastronomica/article-abstract/14/4/26/44305,… The letter further argued that NOM 186 ‘‘violated consumers’ rights’’ and created ‘‘barriers for the sale of artisanal mezcals’’ by preventing mezcal producers outside of the DO regions …,"S Bowen, D Hamrick - Gastronomica: The Journal of Food and …, 2014 - online.ucpress.edu","{'summary': 'S Bowen, D Hamrick - Gastronomica: The Journal of Food and …, 2014 - online.ucpress.edu', 'authors': [{'name': 'S Bowen', 'link': 'https://scholar.google.com/citations?user=P0mLtJgAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=P0mLtJgAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'P0mLtJgAAAAJ'}, {'name': 'D Hamrick', 'link': 'https://scholar.google.com/citations?user=SpJ9tRsAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=SpJ9tRsAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'SpJ9tRsAAAAJ'}]}",2022-03-18 01:10:54 UTC,mezcal appellation of origin
Denominación de origen Mezcal en Oaxaca: sus transformaciones en los canales de comercialización y la evolución del consumo,http://publicaciones.eco.uaslp.mx/VOL19/Volumen_11.0_3.PDF,"… La Denominación de Origen Mezcal, ubicada en segundo lugar en antigüedad en México, … de comercialización y evolución de consumo de Mezcal, considerada como una bebida …",NVV Vera - publicaciones.eco.uaslp.mx,{'summary': 'NVV Vera - publicaciones.eco.uaslp.mx'},2022-03-18 01:10:54 UTC,mezcal appellation of origin
Does It Make a Difference Where That Chablis Comes From-Geographic Indications in TRIPs and NAFTA,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/contli12&section=105,"… Mezcal as distinctive products of Mexico. Accordingly, Canada and the United States shall not permit the sale of any product as Tequila or Mezcal… manufacture of Tequila and Mezcal.14 …","H Kazmi - J. Contemp. Legal Issues, 2001 - HeinOnline","{'summary': 'H Kazmi - J. Contemp. Legal Issues, 2001 - HeinOnline'}",2022-03-18 01:10:54 UTC,mezcal appellation of origin
Mexican agrifood geographical indications: between productivity and sustainability,https://acsd2016.cirad.fr/content/download/4317/32688/version/1/file/Book+of+abstracts.pdf#page=54,"… that have achieved exports of Tequila and Mezcal, they have a limited benefit to farmers, key players in the agri-chain. As the case of Tequila and Mezcal, the rest of the Mexican …","P Perez-Akaki - Le Corum, Montpellier-France, 2016 - acsd2016.cirad.fr","{'summary': 'P Perez-Akaki - Le Corum, Montpellier-France, 2016 - acsd2016.cirad.fr', 'authors': [{'name': 'P Perez-Akaki', 'link': 'https://scholar.google.com/citations?user=lGSrAxQAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=lGSrAxQAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'lGSrAxQAAAAJ'}]}",2022-03-18 01:10:54 UTC,mezcal appellation of origin
"La disminución de la producción artesanal de mezcal en la Región del mezcal de Oaxaca, México",http://www.scielo.org.mx/scielo.php?pid=S2007-09342015000600012&script=sci_abstract&tlng=pt,"… , 2001) of peasant origin. This situation also occurs in other agricultural sectors and in the production of alcohol from raw materials of agricultural origin, as is the mezcal in ""Matatlán"" …","JA Bautista, S Orozco Cirilo… - Revista mexicana de …, 2015 - scielo.org.mx","{'summary': 'JA Bautista, S Orozco Cirilo… - Revista mexicana de …, 2015 - scielo.org.mx'}",2022-03-18 01:10:54 UTC,mezcal appellation of origin
"Sustaining Biological and Cultural Diversity. Geographic Indications and Traditional Mezcal Production in Jalisco, Mexico",https://journals.openedition.org/ethnoecologie/990,"… By the nineteenth century, several haciendas were producing what was known as vino mezcal de Tequila (mezcal wine from Tequila) for domestic consumption. Throughout the …","AG Valenzuela Zapata… - Revue d' …, 2012 - journals.openedition.org","{'summary': ""AG Valenzuela Zapata… - Revue d' …, 2012 - journals.openedition.org""}",2022-03-18 01:10:54 UTC,mezcal appellation of origin
La Denominación de Origen Mezcal: aportaciones para nuevos signos distintivos en una Indicación Geográfica Genérica,https://www.researchgate.net/profile/Ana-Guadalupe-Valenzuela-Zapata/publication/333194376_Denominacion_de_Origen_Mezcal_Indicacion_Geografica_Generica/links/5ce07aa0458515712eb4b4b1/Denominacion-de-Origen-Mezcal-Indicacion-Geografica-Generica.pdf#page=28,… in the Denomination of Origin Mezcal (DOM). Here the case of the mezcal was analyzed starting from … of Origin and the Denomination of Origin Tequila (DOT). The results point out that …,AGV Zapata - researchgate.net,{'summary': 'AGV Zapata - researchgate.net'},2022-03-18 01:10:54 UTC,mezcal appellation of origin
Signos distintivos en los alimentos y bebidas Mexicanas: una propuesta a partir de la Denominación de origen mezcal,https://www.medigraphic.com/cgi-bin/new/resumen.cgi?IDARTICULO=18572,… in the Denomination of Origin Mezcal (DOM). Here the case of the mezcal was analyzed starting from … of Origin and the Denomination of Origin Tequila (DOT). The results point out that …,"AGV Zapata - Revista Salud Pública y Nutrición, 2007 - medigraphic.com","{'summary': 'AGV Zapata - Revista Salud Pública y Nutrición, 2007 - medigraphic.com'}",2022-03-18 01:10:54 UTC,mezcal appellation of origin
"Analytical characterization of tequila (silver class) using stable isotope analyses of C, O and atomic absorption as additional criteria to determine authenticity of …",https://www.sciencedirect.com/science/article/pii/S0956713520300773,"… With this strategy a clear distinction can be made of alcohols prepared from sugars from different origin (including mezcal, bacanora and raicilla) achieving a sensitivity and specificity of …","R Fonseca-Aguiñaga, H Gómez-Ruiz, F Miguel-Cruz… - Food Control, 2020 - Elsevier","{'summary': 'R Fonseca-Aguiñaga, H Gómez-Ruiz, F Miguel-Cruz… - Food Control, 2020 - Elsevier'}",2022-03-18 01:10:54 UTC,mezcal appellation of origin
